time,text,retweet_count,favorite_count,target
2019-11-01 14:33:05,"New wildfire explodes in Southern California overnight, closing schools and forcing over 7,000 residents to evacuat\xe2\x80\xa6 https://t.co/V8X0XLDgzF'",52,70,1
2019-11-01 14:32:36,"The Maria Fire breaks out in Ventura County, California, spreading to about 8,000 acres in less than 8 hours - CNN\xe2\x80\xa6 https://t.co/MGeGaoS3bp'",0,0,1
2019-11-01 14:32:07,"RT @10News: #MariaFire in Ventura County has burned 8,000 acres, mandatory evacuations in effect https://t.co/QPsjhR1TWq'",2,0,1
2019-11-01 14:31:51,"Maria Fire Breaks Out Overnight, 8,026 Acres Scorched, 2 Homes Lost In Ventura County Near Santa Paula,\xc2\xa0Somis\xe2\x80\xa6 https://t.co/Or9Xm5uTns'",1,0,1
2019-11-01 14:31:49,"Maria Fire Breaks Out Overnight, 8,026 Acres Scorched, 2 Homes Lost In Ventura County Near Santa Paula,\xc2\xa0Somis\xe2\x80\xa6 https://t.co/JfVb1hRYbr'",1,1,1
2019-11-01 14:29:42,"8,060-acre Maria Fire burning in Ventura County destroys 2 structures, threatens homes in Santa Paula and Somis\n\n(V\xe2\x80\xa6 https://t.co/XBQE5gfajr'",0,0,1
2019-11-01 14:29:40,"RT @KEYTNC3Beth: Maria Fire burns more than 8,000 acres, homes evacuated  via KEYT-KCOY https://t.co/6T9F9QWxA9'",1,0,1
2019-11-01 14:29:17,"RT @PRAISETRIUNEGOD: #MariaFire \xf0\x9f\x94\xa5 Evacuations differ in description so if ur in the general area best to JUST GET OUT ASAP!  "" South of 126\xe2\x80\xa6'",11,0,1
2019-11-01 14:29:00,California: Maria fire north of Los Angeles spreads rapidly\xc2\xa0overnight https://t.co/c1A3h1jXu8',0,0,1
2019-11-01 14:28:53,This Maria fire is way too close to relatives\xe2\x80\x99 house in Camarillo.',0,0,1
2019-11-01 14:28:18,California: Maria fire north of Los Angeles spreads rapidly overnight! These #CaliforniaFires are TERRIFYING!\xe2\x80\xa6 https://t.co/fZi0nWWnkP',2,3,1
2019-11-01 14:27:49,"Maria Fire burns more than 8,000 acres, homes evacuated  via KEYT-KCOY https://t.co/6T9F9QWxA9'",1,1,1
2019-11-01 14:27:49,"Mar\xc3\xada fire is blocking my route to work.\nDamn! Praying for all the people, pets, and uninsured property.'",0,0,1
2019-11-01 14:27:25,"RT @Friendly_Force: @VCscanner EVACUATION CENTER #MariaFire\n\nFor animals:\nCamarillo Animal Shelter (Small Animals): 600 Aviation Dr, Camari\xe2\x80\xa6'",8,0,1
2019-11-01 14:27:23,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/lfSDwXt6T6',0,0,1
2019-11-01 14:26:48,"This fire, that fire! All have one thing in common! Democrat politicians who would rather burn houses than spend ta\xe2\x80\xa6 https://t.co/RtzS6672UK'",0,1,1
2019-11-01 14:26:45,RT @FOXLA: #BREAKING #MariaFire: Somis area threatened. Evacuations: South of 126 Fwy; North of Los Angeles Ave; East of Vineyard; West of\xe2\x80\xa6',40,0,1
2019-11-01 14:26:21,"During the active battle against the blaze from the air, authorities confirmed that someone was flying a drone over\xe2\x80\xa6 https://t.co/1xwSAT4XLf'",0,0,1
2019-11-01 14:26:12,I can\xe2\x80\x99t believe helicopters couldn\xe2\x80\x99t fly to help the Maria Fire because of a fucking drone. People are so fucking stupid',0,2,1
2019-11-01 14:25:23,"California wildfires live updates: New Maria Fire explodes to 8,000 acres\xc2\xa0overnight https://t.co/eZRnXmwznS https://t.co/zArmOrEZ2A'",0,0,1
2019-11-01 14:25:14,"The Maria Fire breaks out in Ventura County, California, spreading to about 8,000 acres in less than 8 hours\xe2\x80\xa6 https://t.co/U4bHGCUNcr'",0,0,1
2019-11-01 14:24:32,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/4myaxYYOch',0,0,1
2019-11-01 14:23:57,"RT @KMPHFOX26: Yet another fire has started in California, this time in Santa Paula. \nIt's being called the Maria Fire.  https://t.co/SxTBO\xe2\x80\xa6""",156,0,1
2019-11-01 14:23:23,"RT @CostaBlancaInfo: Maria Fire: Ventura County Blaze Near Santa Paula Explodes, Zero Containment \xe2\x80\x93 Update - Deadline\nhttps://t.co/g5jQhlcu\xe2\x80\xa6'",1,0,1
2019-11-01 14:23:22,Another day another \xf0\x9f\x94\xa5 in California https://t.co/CePdJ3u5ab',0,1,1
2019-11-01 14:22:23,"#MariaFire causes evacuations east of Ventura, burns over 8,000 acres. https://t.co/9uwQhjeHiD https://t.co/aNwB0NzpX9'",11,16,1
2019-11-01 14:22:03,San Antonio News Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/iCeE3MtIap https://t.co/Oq6obIKyjg',0,0,1
2019-11-01 14:22:03,Salt Lake City News Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/x2pegZhRGb https://t.co/efebiO9mLN',0,0,1
2019-11-01 14:22:03,Dallas News Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/5VTWrN3Q1u https://t.co/BbnBi4nZYh',0,0,1
2019-11-01 14:21:52,"RT @KNX1070: The #MariaFire has forced more than 7,500 people in the Somis area, west of Moorpark, out of their homes Friday morning. Click\xe2\x80\xa6'",2,0,1
2019-11-01 14:21:51,RT guardianeco: California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/Nj0gaLiWfp',0,0,1
2019-11-01 14:21:36,"Maria Fire Burns More than 8,000 Acres, Thousands Evacuated https://t.co/bvzjC7HcCi'",0,0,1
2019-11-01 14:21:34,"The Maria Fire breaks out in Ventura County, California, spreading to about 8,000 acres in less than 8 hours\xe2\x80\xa6 https://t.co/mNGhZdZcKv'",0,0,1
2019-11-01 14:21:33,"cnnbrk : The Maria Fire breaks out in Ventura County, California, spreading to about 8,000 acres in less than 8 hou\xe2\x80\xa6 https://t.co/kO4blwDOXo'",0,0,1
2019-11-01 14:21:27,"The Maria Fire breaks out in Ventura County, California, spreading to about 8,000 acres in less than 8 hours https://t.co/cfotjQlfiM'",3,3,1
2019-11-01 14:21:06,Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/S8sGIjHqAX https://t.co/Msltr0VoWY',0,0,1
2019-11-01 14:21:04,"The Maria Fire breaks out in Ventura County, California, spreading to about 8,000 acres in less than 8 hours\xe2\x80\xa6 https://t.co/SWqYVPlMom'",242,390,1
2019-11-01 14:20:44,RT @NicKFOX_CBS: Tracking the #CaliforniaFires. The Maria Fire broke out last night. \nStay up to date on all national headlines here: https\xe2\x80\xa6',1,0,1
2019-11-01 14:20:37,"Maria Fire: Ventura County Blaze Near Santa Paula Explodes, Zero Containment \xe2\x80\x93 Update - Deadline\nhttps://t.co/g5jQhlculx'",1,0,1
2019-11-01 14:20:37,Perfect storm is coming figuratively and literally.... https://t.co/7COldyMmes',0,0,1
2019-11-01 14:20:23,"RT @Thecalifornias3: California wildfires live updates: New Maria Fire explodes to 8,000 acres\xc2\xa0overnight https://t.co/X1fzsXcyxj https://t.\xe2\x80\xa6'",1,0,1
2019-11-01 14:19:22,@ABC7Brandi @ABC7 Great reporting of the Maria fire and especially important to see the evacuation maps as the peri\xe2\x80\xa6 https://t.co/eJGGqaIDFq',0,2,1
2019-11-01 14:19:19,"Vaira and Josh burnt Maria, Diego's more-on-fire sister,  and then fought Ingrid's various OCs.""",0,0,1
2019-11-01 14:18:39,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/SnJqVH5N4P https://t.co/mmusi1do9A',0,0,1
2019-11-01 14:18:33,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/ZbjEdjqkSG',22,13,1
2019-11-01 14:17:48,"#MariaFire in Ventura County has burned 8,000 acres, mandatory evacuations in effect https://t.co/QPsjhR1TWq'",2,2,1
2019-11-01 14:17:28,California: Maria fire north of Los Angeles spreads rapidly overnight | US news | The Guardian https://t.co/9D6l3HABCW',1,0,1
2019-11-01 14:17:25,California: Maria fire north of Los Angeles spreads rapidly overnight: https://t.co/iIQ6idaiGW - https://t.co/G9bBkspTza',0,0,1
2019-11-01 14:16:42,"RT @KNX1070: There is a list of school closures due to the #MariaFire, which has ballooned to more than 8,000 acres. https://t.co/p3ueDYaI3\xe2\x80\xa6'",3,0,1
2019-11-01 14:16:20,"California wildfires live updates: New Maria Fire explodes to 8,000 acres\xc2\xa0overnight https://t.co/X1fzsXcyxj https://t.co/K9K4QYfar4'",1,0,1
2019-11-01 14:16:12,"sunrise   717a   Friday  1nov19\nMaybe now someone can tell us what\'s happening...\nMARIA FIRE  #MARIAfire  ""MARIA FI\xe2\x80\xa6 https://t.co/K3F9uNKZaK'",0,1,1
2019-11-01 14:15:50,"RT @RobertZakchloe: Watch @KMPHFOX26's broadcast: Yet another fire has started in California, this time in Santa Paula.  It's being called\xe2\x80\xa6""",6,0,1
2019-11-01 14:15:25,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/oBChI2JrGt',3,0,1
2019-11-01 14:15:13,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/fl1hWOKK6X',0,1,1
2019-11-01 14:14:35,Maria Fire burns thousands of acres in Ventura County \xf0\x9f\x98\xa2\xf0\x9f\x98\xa9 https://t.co/YPS6934zcU',0,0,1
2019-11-01 14:14:14,California: Maria fire north of Los Angeles spreads rdpialy overntghi https://t.co/3TEKD7HI26',0,0,1
2019-11-01 14:14:09,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/9GcYbyWjTD',17,29,1
2019-11-01 14:14:08,RT @760kfmb: Maria Fire prompts evacuations in Ventura County https://t.co/OoOFeltUzT',1,0,1
2019-11-01 14:13:46,"California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News - https://t.co/PtK4Pql0BR via @ABC'",0,0,1
2019-11-01 14:12:58,"""The Maria Fire started just after 6 p.m. on South Mountain and authorities warned that the fire was spreading rapi\xe2\x80\xa6 https://t.co/FApSU5ssZz'",0,0,1
2019-11-01 14:12:45,Breaking News: https://t.co/rJxIUSEQja',0,0,1
2019-11-01 14:12:25,#California: #MariaFire north of Los Angeles spreads rapidly overnight | US news | The Guardian https://t.co/5xmbv7o5po',0,4,1
2019-11-01 14:12:21,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/TdiLQ8HtXb',1,1,1
2019-11-01 14:10:58,"RT @AshleyAlvarado: The fast-moving #MariaFire broke out on Halloween night in Ventura County and exploded to more than 8,000 acres overnig\xe2\x80\xa6'",7,0,1
2019-11-01 14:10:43,"Maria fire: Evacuation orders, shelters, school and road closures https://t.co/WW0pZLpwpK'",0,0,1
2019-11-01 14:10:06,"There is a list of school closures due to the #MariaFire, which has ballooned to more than 8,000 acres.\xe2\x80\xa6 https://t.co/cFFQcIN0mi'",3,2,1
2019-11-01 14:09:01,California braces for another day of \xe2\x80\x98critical fire weather\xe2\x80\x99 as a new blaze rages https://t.co/NhN8wwzj2w',0,0,1
2019-11-01 14:08:56,"The #MariaFire has forced more than 7,500 people in the Somis area, west of Moorpark, out of their homes Friday mor\xe2\x80\xa6 https://t.co/vHtkz2YvMX'",2,1,1
2019-11-01 14:08:21,"@codybas California Fires are named using the location of their origin.  For example, The Easy Fire started on a ro\xe2\x80\xa6 https://t.co/auWED77L3B'",0,0,1
2019-11-01 14:08:18,"RT @SLCQNO: Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/mYJhG7saEP via @YouTube'",1,0,1
2019-11-01 14:07:08,"#Mariafire in Ventura County grows to more than 8,000 acres, threatening Somis and Saticoy. https://t.co/p3EfUyh3f0'",0,2,1
2019-11-01 14:06:23,"California wildfires live updates: New Maria Fire explodes to 8,000 acres\xc2\xa0overnight https://t.co/IMZZAkqRtx https://t.co/qPge57MKyH'",0,0,1
2019-11-01 14:06:12,"New CA Fires \xe2\x80\x93 Maria Fire, Hillside Fire, 46 Fire; Radar Anomalies, Pulsing Frequencies \xe2\x80\x93 YouTube\xe2\x80\xa6 https://t.co/OC0MLOpGln'",0,0,1
2019-11-01 14:06:11,"Maria Fire Near Santa Paula, California - LIVE COVERAGE https://t.co/mYJhG7saEP via @YouTube'",1,1,1
2019-11-01 14:06:10,"New CA Fires \xe2\x80\x93 Maria Fire, Hillside Fire, 46 Fire; Radar Anomalies, Pulsing Frequencies \xe2\x80\x93 YouTube\xe2\x80\xa6 https://t.co/HEyx9IqjXH'",0,0,1
2019-11-01 14:05:29,"Maria Fire: Blaze near Santa Paula jumps to 8,300 acres, evacuations remain https://t.co/MZ15GyD9sV via @abc7'",0,0,1
2019-11-01 14:04:47,"Maria Fire Ignites On Top of South Mountain Near Santa Paula; Thousand Evacuated as Flames Char More Than 4,000 Acr\xe2\x80\xa6 https://t.co/CXYTXyFb4q'",27,34,1
2019-11-01 14:04:20,"@OfficialVCCCD @OxnardCollege How is there school today with the Maria fire, you can smell the smoke in Oxnard...'",0,1,1
2019-11-01 14:02:35,"RT @CSAC_Counties: #VenturaCounty hit by another large #wildfire. The #MariaFire that started Thursday nigh quickly consumes nearly 8,000 a\xe2\x80\xa6'",1,0,1
2019-11-01 14:01:36,"LIVE NOW\nKCBS reporter path \xe2\x80\x93 grounds Maria Fire\nMatrix: CBS Newspath 3 \nNYBC: REM323, ip506 \nSource: KCBS \nLocatio\xe2\x80\xa6 https://t.co/5ILnUBKXNr'",0,0,1
2019-11-01 14:00:54,"#California Fire Map: Maria Fire, Easy Fire, Hill Fire, 46 Fire, Kincade Fire Update as New Blaze Breaks Out in Ven\xe2\x80\xa6 https://t.co/1xWdWWnEni'",0,0,1
2019-11-01 14:00:28,"#VenturaCounty hit by another large #wildfire. The #MariaFire that started Thursday nigh quickly consumes nearly 8,\xe2\x80\xa6 https://t.co/Wh5zlbNvnZ'",1,1,1
2019-11-01 14:00:04,What People Are Talking About Now ?\n\nMaria Fire\nMotherless Brooklyn\nSchool closings\nErinAndrews\nBlizzcon\nNovember\xe2\x80\xa6 https://t.co/fzA3a3xNlx',0,0,1
2019-11-01 13:59:32,"California wildfires: Aerials show new Maria Fire scorching land, destroying\xc2\xa0homes https://t.co/zrdiculfMw https://t.co/d0aF1UeRgW'",0,0,1
2019-11-01 13:58:53,"RT @CBSLA: The #MariaFire has grown to 8,300 acres with zero containment https://t.co/HHbmBGsebB https://t.co/TOL0rX1RPi'",22,0,1
2019-11-01 13:58:13,"#MariaFire: Blaze near #SantaPaula jumps to 8,300 acres, evacuations remain | https://t.co/Ejo6klC3br https://t.co/RbAjylUd9U'",0,0,1
2019-11-01 13:58:07,#No More Deads of #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #Citizens &amp; #animals #ClimateCrisis #Emergency #Worldnews \xf0\x9f\x8c\x90 #World  \xe2\x96\xb6No #impeachment\xe2\x80\xa6 https://t.co/0jw7CbFUj8',0,1,1
2019-11-01 13:57:19,Maria Fire https://t.co/M5Il6xofRR',0,0,1
2019-11-01 13:56:17,@GavinNewsom GOD SAYS.. AS TOUCHING ON THESE FIRES.. CONSIDER THIS A NATIVE AMERICAN CURSE(Jews).. FOR WHAT &amp; HOW T\xe2\x80\xa6 https://t.co/qzne5zTOqA',0,0,1
2019-11-01 13:56:10,"Evacuations ordered as Maria Fire, north of Los Angeles, explodes overnight to 12 miles https://t.co/10BwjvWOuF\nDo\xe2\x80\xa6 https://t.co/Rn9ipGYV2w'",0,0,1
2019-11-01 13:55:08,Firefighters continue battle with Maria Fire in Ventura County.  Much less flame visible on west flank of blaze nea\xe2\x80\xa6 https://t.co/Ga8JMG4ArE',2,6,1
2019-11-01 13:54:56,"New wildfire burning in Southern California explodes in size, evacuations remain: https://t.co/EfluIoB9EH'",1,3,1
2019-11-01 13:54:35,No matter how much empathy we believe we have w victims of tragedy it still has far more impact when folks we know\xe2\x80\xa6 https://t.co/Hk1KDl6QlG',0,10,1
2019-11-01 13:54:25,"RT @EliasonMike: The glow from the #Maria Fire burning near Santa Paula in Ventura County, is visible from Shoreline Park in Santa Barbara.\xe2\x80\xa6'",23,0,1
2019-11-01 13:54:06,"RT @MichaelWWara: Economic impacts of the safety blackout continue even after the lights come back on. Just now at the market, got milk? No\xe2\x80\xa6'",6,0,1
2019-11-01 13:54:03,"#MariaFire rapidly expands near Santa Paula and Somis, forcing evacuations: What we know\n\nhttps://t.co/9i37IKSW8S'",0,3,1
2019-11-01 13:52:59,@Varneyco You are great as is Maria. Fire Cavuto and never let him sit in for you as I change the channel when I se\xe2\x80\xa6 https://t.co/Y2mpfT5TPl',0,0,1
2019-11-01 13:52:56,"@4YrsToday No. That would be like asking the Maria Fire, near Los Angeles, to make snow.'",0,0,1
2019-11-01 13:52:16,"Evacuations ordered as Maria Fire, north of Los Angeles, explodes overnight https://t.co/72iWn2wn4v via @usatoday'",4,1,1
2019-11-01 13:50:56,"Maria Fire updates: Blaze destroys 2 homes, grows to 8,060 acres near Santa Paula, Somis https://t.co/8Y316hmerI'",0,0,1
2019-11-01 13:49:27,"Maria Fire: Blaze near Santa Paula jumps to 8,300 acres, evacuations remain https://t.co/LCthzxFnpD'",18,25,1
2019-11-01 13:46:57,"Firefighters are battling the fast-moving #MariaFire in Ventura County that exploded overnight to 8,300 acres with\xe2\x80\xa6 https://t.co/6THISJa69v'",11,8,1
2019-11-01 13:46:25,Maria Fire https://t.co/dvao06JqIo',0,0,1
2019-11-01 13:46:16,If any of my local friends need a place to go from the Maria Fire you can hang at our place. Call or text me 805-701-7168.',0,1,1
2019-11-01 13:45:48,"Maria Fire Explodes To More Than 8,000 Acres Overnight https://t.co/zchhBCOrxh via @laist.com \n#Maria Fire\n#santa paula fire'",0,0,1
2019-11-01 13:45:46,"California braces for another day of ""critical fire weather"" as a new blaze rages https://t.co/TFiKdqLTVl'",0,0,1
2019-11-01 13:45:35,"Due to potentially unsafe air quality caused by the Maria Fire, all PVSD facilities are closed Friday, November 1.\xe2\x80\xa6 https://t.co/SuSfpYcSpb'",10,9,1
2019-11-01 13:44:38,"@KayKatMeow @HarveyPacifica The Maria fire is currently burning between Santa Paula, El Rio, and Camarillo. The smoke in Oxnard is terrible.'",0,0,1
2019-11-01 13:44:16,"RT @TritonPrincipal: Tritons: Due to unhealthy air conditions caused by the fast-moving Maria Fire, school will be CLOSED tomorrow, Friday,\xe2\x80\xa6'",42,0,1
2019-11-01 13:44:01,"Here's the latest on the #MariaFire burning in Ventura County:\n\xe2\x80\xa2 8,060 acres burned\n\xe2\x80\xa2 0% containment\n\xe2\x80\xa2 Based on the\xe2\x80\xa6 https://t.co/W8xzxWjZVE""",18,20,1
2019-11-01 13:43:41,"Another fire, the Maria fire, has erupted in California, where they suffered one 2 years ago, but winds have died down.'",0,0,1
2019-11-01 13:41:34,"Maria fire in Ventura County explodes to more than 8,000 acres \nhttps://t.co/uXI9UyBBCY'",0,0,1
2019-11-01 13:40:48,RT @jftaveira1993: #California fires continue to blaze following the latest #MariaFire that broke in #VenturaCounty near the #SantaPaula an\xe2\x80\xa6',1,0,1
2019-11-01 13:40:42,Evacuations Ordered as Maria Fire Spreads in Southern California https://t.co/fpYl7ETDnI via @thedailybeast',0,0,1
2019-11-01 13:40:18,"Maria Fire: Intense videos show flames spreading near Santa Paula, Somis - VC Star\nhttps://t.co/t1febktZMd'",0,0,1
2019-11-01 13:40:17,Please keep my family and friends located in ventura county in your prayers with this maria fire ):',0,4,1
2019-11-01 13:40:14,"RT @spiritofshiloh: Ventura Countys Maria Fire Explodes To 4,000 Acres | Los Angeles, CA Patch\nOMG?Another fire!\nI didnt watch the news unt\xe2\x80\xa6'",4,0,1
2019-11-01 13:40:04,The Ventura County Fire Department has zero containment of the blaze which has destroyed two homes and is threateni\xe2\x80\xa6 https://t.co/hbb3HatA0L',0,0,1
2019-11-01 13:38:51,Tracking the #CaliforniaFires. The Maria Fire broke out last night. \nStay up to date on all national headlines here\xe2\x80\xa6 https://t.co/2JkNDe4PwV',1,0,1
2019-11-01 13:38:35,"Evacuation orders, shelters, school and road closures for the #MariaFire: https://t.co/Cru7TBrXJ8'",31,36,1
2019-11-01 13:38:25,RT @LHSLASD: @LACoFDPIO resources responding to assist @VCFD  with the Maria Fire in Santa Paula. Smoke can be seen from Calabasas.  Fire i\xe2\x80\xa6',10,0,1
2019-11-01 13:38:02,"California braces for another day of ""critical fire weather"" as a new blaze rages https://t.co/rATNhuxUFQ'",43,68,1
2019-11-01 13:36:13,"Here's the latest on the Maria Fire burning at the top\xc2\xa0of South Mountain between Santa Paula and Somis. Check back\xe2\x80\xa6 https://t.co/Wzc94AE8DS""",30,54,1
2019-11-01 13:35:51,#California fires continue to blaze following the latest #MariaFire that broke in #VenturaCounty near the\xe2\x80\xa6 https://t.co/GuhPB8bq0W',1,0,1
2019-11-01 13:35:04,"New CA Fires - Maria Fire, Hillside Fire, 46 Fire; Radar Anomalies, Pulsing Frequencies https://t.co/9wxLvHcmjY'",0,0,1
2019-11-01 13:33:58,RT @RomelRose: When you ghosted her but she post a fire ass pic. https://t.co/i9DG8eYdzl',33511,0,1
2019-11-01 13:32:35,"\xf0\x9f\x9a\xa8 \xe2\x9a\xa0\xef\xb8\x8f @VCFD is battling the #MariaFire, please stay aware and follow evacuation orders. @Venturaoes @VENTURASHERIFF\xe2\x80\xa6 https://t.co/7qvgwD8g4k'",0,0,1
2019-11-01 13:31:53,"RT @lokovoy: Fire in California: Latest news on Maria Fire, Easy Fire in Simi Valley, Getty Fire in Los Angeles, Kincade Fire and evacuatio\xe2\x80\xa6'",1,0,1
2019-11-01 13:31:43,"Maria Fire: Blaze near Santa Paula jumps to 8,300 acres, evacuations remain https://t.co/G7SwLeXZm1 https://t.co/vPUO861207'",0,1,1
2019-11-01 13:31:29,RT @FirePhotoVC: Maria Fire \xe2\x80\xa2 Crews from Los Padres NF ENG53 and ENG54 working the fire in a drainage At La Loma &amp; Price Road In Somis. #ma\xe2\x80\xa6',6,0,1
2019-11-01 13:31:23,"@VCscanner EVACUATION CENTER #MariaFire\n\nFor animals:\nCamarillo Animal Shelter (Small Animals): 600 Aviation Dr, Ca\xe2\x80\xa6 https://t.co/rWBXV4kSP5'",8,2,1
2019-11-01 13:30:41,Photos: The Maria fire in Ventura County https://t.co/ScY6Vn0VcW',9,12,1
2019-11-01 13:30:26,"@VCscanner EVACUATION CENTER #MariaFire\n\nFor people:\n\nCamarillo Community Center: 1605 Burnley St., Camarillo\n\nhttps://t.co/MfU5wAt1UF'",1,0,1
2019-11-01 13:30:18,RT @JSolsayer: #MariaFire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/BMbZlROKev via @GoogleNews',3,0,1
2019-11-01 13:29:31,RT @watchlatestnews: Four Hundred Firefighters Battle the Maria Fire in Southern\xc2\xa0California https://t.co/eHOjITjNQ1 https://t.co/9s6k9z50XW',1,0,1
2019-11-01 13:29:15,RT @ODN: 400 firefighters were battling the jaw-dropping #MariaFire last night in Southern California! \n\nThe Maria Fire started on Thursday\xe2\x80\xa6',1,0,1
2019-11-01 13:28:58,Maria Fire Map-Ventura County Emergency Operations Center https://t.co/I2ykVXZhux',0,0,1
2019-11-01 13:28:40,"RT @kron4news: #MariaFire in SoCal destroys 2 structures, threatens homes in Santa Paula, Somis https://t.co/ZLySv4Hyy6 https://t.co/hHf3qz\xe2\x80\xa6'",4,0,1
2019-11-01 13:28:05,Four Hundred Firefighters Battle the Maria Fire in Southern\xc2\xa0California https://t.co/eHOjITjNQ1 https://t.co/9s6k9z50XW',1,0,1
2019-11-01 13:27:06,"RT @CBSLA: #MARIAFIRE: Fast moving fire burns 150 acres, engines getting in place for structure defense, says @VCFD_PIO https://t.co/HHbmBG\xe2\x80\xa6'",15,0,1
2019-11-01 13:27:01,"Maria Fire Explodes To More Than 8,000 Acres\xc2\xa0Overnight https://t.co/oQvFI6CkXK https://t.co/dcAhbGogdF'",0,0,1
2019-11-01 13:26:03,Massive brush fire erupts on top of South Mountain near Santa Paula https://t.co/KP5QBAuDs8',7,11,1
2019-11-01 13:25:35,400 firefighters were battling the jaw-dropping #MariaFire last night in Southern California! \n\nThe Maria Fire star\xe2\x80\xa6 https://t.co/rKt8ADPNSp',1,1,1
2019-11-01 13:25:34,I can\xe2\x80\x99t believe this!\xf0\x9f\xa4\xad\n\n\xe2\x80\x94\xe2\x80\x9cThe captain said aerial units have had to be grounded twice due to drones being flown in\xe2\x80\xa6 https://t.co/0Brvsw7z3Y',0,0,1
2019-11-01 13:24:04,"Two homes have been destroyed in a brush fire that erupted Thursday, the second to start in two days in Ventura Cou\xe2\x80\xa6 https://t.co/Jqtt7B3Msm'",3,2,1
2019-11-01 13:22:24,"RT @thelionmachine: Hey y'all\n\nFriendly reminder\n\nTrigger warn for traumatic fire content. It matters. A lot. Those of us who are fire surv\xe2\x80\xa6""",35,0,1
2019-11-01 13:20:56,#Maria #Fire rages in #California  https://t.co/5gQo9AHtpv',0,0,1
2019-11-01 13:20:00,RT @MeganGlaros: Terrifying images coming out of Ventura County CA RIGHT NOW. The Maria Fire is raging and now up to 8k acres. @CBSChicago\xe2\x80\xa6',5,0,1
2019-11-01 13:19:53,California braces for another day of \xe2\x80\x98critical fire weather\xe2\x80\x99 as a new blaze rages https://t.co/N1nnAYiG5v',0,0,1
2019-11-01 13:17:21,This was breathtaking. It happened so fast.\nhttps://t.co/8z9VSyiv3A',0,0,1
2019-11-01 13:16:19,#MariaFire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/BMbZlROKev via @GoogleNews',3,5,1
2019-11-01 13:15:48,"RT @EliasonMike: #MARIA Fire- SBC sent a 5-Engine Strike Team and Battalion Chief, along with a 2-dozer strike team from SBC and SLO County\xe2\x80\xa6'",12,0,1
2019-11-01 13:15:43,Pray for California. https://t.co/Aqq5kTKC7x',2,5,1
2019-11-01 13:15:17,California braces for another day of \xe2\x80\x98critical fire weather\xe2\x80\x99 as a new blaze rages https://t.co/RuMhrCJcJb',0,0,1
2019-11-01 13:14:17,"Two Homes Burned Overnight in Maria Fire Gene Kang reports for Today in LA at 5:30 a.m. Friday, Nov. 1, 2019.\xe2\x80\xa6 https://t.co/XHot1u3e4j'",0,0,1
2019-11-01 13:12:50,"RT @epaphotos: A firefighter works at containing the Maria fire spreading in the hills near #Ventura, North West of Los Angeles, #Californi\xe2\x80\xa6'",6,0,1
2019-11-01 13:10:43,Maria Fire Explodes To More Than 8000 Acres Overnight \xe2\x80\x93\xc2\xa0LAist https://t.co/HFnSt2nd3b',0,0,1
2019-11-01 13:10:14,RT @TheUrbanNewz: Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/sI0AXEvKXM https://t.co/WwWE8Bu0jp',1,0,1
2019-11-01 13:10:05,Maria Fire prompts evacuations in Ventura County https://t.co/j9Y5ptX2sK',0,0,1
2019-11-01 13:09:31,Maria fire spreads in Ventura County |  https://t.co/aexgC1m50e',0,0,1
2019-11-01 13:09:15,Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/sI0AXEvKXM https://t.co/WwWE8Bu0jp',1,0,1
2019-11-01 13:08:17,"#MariaFire in SoCal destroys 2 structures, threatens homes in Santa Paula, Somis https://t.co/ZLySv4Hyy6 https://t.co/hHf3qzrF5f'",4,3,1
2019-11-01 13:06:48,"RT @BreakinNewz01: #California #MariaFire destroys 2 structures, threatens homes in Santa Paula and Somis. Winds are weakening as fire crew\xe2\x80\xa6'",1,0,1
2019-11-01 13:06:38,RT @AlexHortonTX: The Maria Fire ignited in the dry brush in Ventura County late Thursday afternoon and quickly consumed thousands of acres\xe2\x80\xa6',2,0,1
2019-11-01 13:06:38,"RT @deborahblum: Another California blaze, the Maria fire in Ventura County, explodes to 7,400 acres, threatening Somis and Saticoy https:/\xe2\x80\xa6'",3,0,1
