,time,target,text
2455,10/24/2019 23:13,1,b'So sad. 2 nore fires. Smoke every where here..smoke coming in our building thru the ventilation system. Peoples hom\xe2\x80\xa6 https://t.co/baHEw9hNIm'
2456,10/24/2019 23:13,1,b'East LA I10 W / Fremont Ave **Report of Fire** https://t.co/nPmJKEZrey'
2457,10/24/2019 23:12,0,b'This Kanye mix on beats one is actually fire'
2458,10/24/2019 23:12,1,b'@JoshAllenShorts This is incredible. You were on fire on Ian\xe2\x80\x99s thread earlier \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2459,10/24/2019 23:12,1,b'Woodley park on fire https://t.co/LDLuKsMzK0'
2460,10/24/2019 23:12,1,b'wow another fire- I hope school is canceled tomorrow cause I\xe2\x80\x99m not tryna do my history quiz'
2461,10/24/2019 23:12,1,"b'Was gonna visit my family in Bakersfield this Saturday, but guess what? We in California and there a fire in the middle of us both now \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2462,10/24/2019 23:12,1,b'@BillFOXLA don\xe2\x80\x99t stop\nIt\xe2\x80\x99s a small vegetation fire burning likely in a homeless encampment with winds weaker than to the north - head north'
2463,10/24/2019 23:12,1,b'@damonheller Balboa Fire . happening right now https://t.co/GlNkViWMej'
2464,10/24/2019 23:12,1,"b""Been getting a lot of PM's asking about Dawn Smith and the ani-pals at Daphneyland. \n\nSpoke to Dawn a short time ag\xe2\x80\xa6 https://t.co/On1TD76DiJ"""
2465,10/24/2019 23:12,1,"b""RT @ai6yrham: #TickFire Fire is outpacing Sheriff's Department evacuation ability and information."""
2466,10/24/2019 23:12,1,b'RT @botros_mariam: Why is the valley ALWAYS on fire'
2467,10/24/2019 23:12,1,"b'Welcome to SCV, we\xe2\x80\x99re always on fire'"
2468,10/24/2019 23:12,1,b'Hey \xe2\x81\xa6@ABC7\xe2\x81\xa9 something is on fire in encino. https://t.co/YC0y57Fohg'
2469,10/24/2019 23:12,1,b'On the neighborhood app here folks say a fire now in Simi and one n Calabasas. All I know is that it is heavy smoke\xe2\x80\xa6 https://t.co/X9u1eNdHBf'
2470,10/24/2019 23:11,1,b'Signal reporter \xe2\x81\xa6@lunettacaleb\xe2\x81\xa9 reporting from the scene of the #TickFire around 3 p.m. Thursday. Within minutes th\xe2\x80\xa6 https://t.co/s9gmuc5q3j'
2471,10/24/2019 23:11,1,b'BREAKING: Just crested the Sepulveda Pass and seeing a NEW fire starting near the Sepulveda Basin area. @FOXLA https://t.co/BYKZVeQclL'
2472,10/24/2019 23:11,1,b'@LAFD is there a fire in Sherman oaks off the 101?'
2473,10/24/2019 23:11,1,b'FYI everyone. No more Old Fire. It\xe2\x80\x99s now part of the #TickFire. https://t.co/HrPRUtlAjb'
2474,10/24/2019 23:11,1,b'Santa Clarita Valley brush fire burns multiple structures and threatens neighborhoods https://t.co/VE1FoqX0jd'
2475,10/24/2019 23:11,1,b'@roxbox_ace santa clarita/canyon country are on fire'
2476,10/24/2019 23:11,1,b'@BrothersMurph The Tick Fire? Crap :( Sorry to hear that.'
2477,10/24/2019 23:11,1,"b'RT @kyoshino: Here\xe2\x80\x99s a quick Q&amp;A on everything you need to know about California wildfires, power outages and the weather. https://t.co/x5t\xe2\x80\xa6'"
2478,10/24/2019 23:11,1,b'RT @bgold13: @SunDevilSource The status of the game should be uncertain- fire has the entire city under smoke'
2479,10/24/2019 23:11,1,b'RT @Redfoo: Smell of very strong fire. I\xe2\x80\x99m in calabasas/Malibu. Anybody know anything? #fire #101 #malibufire'
2480,10/24/2019 23:11,1,"b""Anybody have info on this new fire, which looks like it's in Encino/Van Nuys? (It is not the Santa Clarita fire - t\xe2\x80\xa6 https://t.co/yOFUyOHIme"""
2481,10/24/2019 23:11,1,b'@VCscanner Any news on the small incident that broke out on Tapo and Forth Worth in Simi? I guess there was a small\xe2\x80\xa6 https://t.co/qy4LWdzouN'
2482,10/24/2019 23:10,1,b'Brush fire again! \xf0\x9f\x98\xa3 stay safe people!'
2483,10/24/2019 23:10,1,"b'Fire in Canyon Country - barreling south from tick canyon, Agua Dulce https://t.co/6gBkcStU8Q'"
2484,10/24/2019 23:10,1,b'wait wtf is there ANOTHER fire or something near Sherman Oaks??? i see a lot of smoke coming from there right now ?\xe2\x80\xa6 https://t.co/hkbdwEpJi6'
2485,10/24/2019 23:10,1,b'East Wind blowing at Fire Station 50 at Camarillo Airport. @FOXLA https://t.co/97AFO24jFF'
2486,10/24/2019 23:10,1,b'@VCscanner CA fire map shows no fires in Ventura County https://t.co/mIBnKd2aYy'
2487,10/24/2019 23:10,1,b'#losangeles #Evacuations #Freewayclosure\xef\xbf\xbc\xef\xbf\xbc   \n\nIf you leave in the Santa Clarita area and you\xe2\x80\x99re still at work sout\xe2\x80\xa6 https://t.co/uTlMoXxhdc'
2488,10/24/2019 23:10,1,"b'@ABC7 folks here in westlake r seeing heavy smoke and ash, a few say a fire is in Simi valley heard anything?'"
2489,10/24/2019 23:10,1,b'@HollyGirl5 @lyft THankfully a ride came through the first lyft one bailed on me \xf0\x9f\x98\xad i get traffic is gonna blow but\xe2\x80\xa6 https://t.co/YQErKW2wtM'
2490,10/24/2019 23:10,1,b'RT @KPPanoramaCity: #SantaClarita and #CanyonCountry residents be safe! If you can smell smoke from the fire you are in an impacted area. F\xe2\x80\xa6'
2491,10/24/2019 23:09,1,"b'RT @paulgreenemedia: So much \xe2\x9d\xa4\xef\xb8\x8flove for this magical, powerhouse of a woman. She is love, fire, she is no victim,she never complains, she i\xe2\x80\xa6'"
2492,10/24/2019 23:09,1,b'RT @SCV_HLS: NEW BRUSH FIRE - NB 5 @ Lake Hughes\nSMOKE SHOWING (I can see it) Structures immediately threatened.'
2493,10/24/2019 23:09,1,b'Smell of very strong fire. I\xe2\x80\x99m in calabasas/Malibu. Anybody know anything? #fire #101 #malibufire'
2494,10/24/2019 23:09,1,"b""@VCscanner @JasmineAlxndra @canlovedie I know it's not in Ventura county, but currently LAFD are responding to a ve\xe2\x80\xa6 https://t.co/St0LVYgLsP"""
2495,10/24/2019 23:09,1,b'RT @vidcrane: Firefighters respond to Canyon country fire https://t.co/ogx1ZOoGRq'
2496,10/24/2019 23:09,1,b'Horrible news! This means fire is rapidly spreading into even more populated areas of Santa Clarita. COC Canyon Cou\xe2\x80\xa6 https://t.co/rMPo6yXmzD'
2497,10/24/2019 23:09,1,b'this fire would have to cross like fifty miles and two mountain ranges to get to me but it looks and smells like it\xe2\x80\x99s next door'
2498,10/24/2019 23:09,0,b'IM ON FIRE LMFAO'
2499,10/24/2019 23:09,0,b'RT @peytonpclark: We\xe2\x80\x99re literally on fire Alondra \xf0\x9f\x99\x83 https://t.co/XAVY6DDKcK'
2500,10/24/2019 23:09,1,b'Why is the valley ALWAYS on fire'
2501,10/24/2019 23:08,1,b'Lots of smoke and ash in the air from Santa Clarita fire https://t.co/2GIT7KZh5o'
2502,10/24/2019 23:08,1,b'@Yahboyej Soy sauce ik somebody that\xe2\x80\x99s makes this  just without the bacon and it\xe2\x80\x99s fire af'
2503,10/24/2019 23:08,1,b'RT @FOXLA: JUST IN: Over 70 firefighters are fighting a slow-moving brush fire in Eagle Rock. \nhttps://t.co/6QSmysiBuW'
2504,10/24/2019 23:08,1,b'California is on fire again \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2505,10/24/2019 23:08,1,b'why is there a fire every other day in the valley why tf did I move up here just to have to be on standby to evacuate all the time \xf0\x9f\xa5\xb4'
2506,10/24/2019 23:08,1,b'There are now two active fires around Santa Clarita. The #TickFire in Canyon Country &amp; the #OldFire in Castaic. Hom\xe2\x80\xa6 https://t.co/LdoKZQI1Bk'
2507,10/24/2019 23:08,1,b'RT @SFHShoops: This is why this generation doesn\xe2\x80\x99t get it. It\xe2\x80\x99s not their fault. This headline is all about Kyrie and his 50pts with some f\xe2\x80\xa6'
2508,10/24/2019 23:08,1,"b'It\xe2\x80\x99s all smoky out here from @bryancallen, the man dragon, and his fire comedy.'"
2509,10/24/2019 23:08,1,"b""Evacuations Due to Stupid Idiots Who Don't Listen LOL\n850-Acre Tick Fire Spreads Rapidly Toward Canyon Country Home\xe2\x80\xa6 https://t.co/xFZIYhynQC"""
2510,10/24/2019 23:07,1,b'RT @myBurbankNEWS: ALERT: Burbank fire Engine 11 has been requested as part of strike force 1201A to assist L. A. County Fire with the #Tic\xe2\x80\xa6'
2511,10/24/2019 23:07,1,b'Get the latest on the #TickFire in Santa Clarita https://t.co/egO837dE3H #nbcla'
2512,10/24/2019 23:07,1,b'@SunDevilSource The status of the game should be uncertain- fire has the entire city under smoke'
2513,10/24/2019 23:07,1,"b'RT @DeeMartinez_5: I know it\xe2\x80\x99s not a laughing matter, but a student\xe2\x80\x99s iPhone exploded today at work. Lmaoooo it caught on fire and everythi\xe2\x80\xa6'"
2514,10/24/2019 23:07,0,b'This is wild. https://t.co/7L3Q9FCWZo'
2515,10/24/2019 23:07,1,b'I despise the Santa Ana winds. Today they have me especially on edge because my daughter is at a camp just a stone\xe2\x80\x99\xe2\x80\xa6 https://t.co/wKFGxYtvOJ'
2516,10/24/2019 23:07,1,b'RT @lacfd: BRUSH FIRE | FS149 #Castaic | NB 5 x Lake Hughes Rd | UPDATE: Strike Team 1120A has been launched from Fire Station 89 in Agoura\xe2\x80\xa6'
2517,10/24/2019 23:07,1,b'Update.. I made it through. Barely.  Houses are on fire. They shut the freeway down behind me. https://t.co/xpvsS40cQL'
2518,10/24/2019 23:07,1,b'BRUSH FIRE | FS132 #CanyonCountry | 31655 Tick Canyon Rd | 3RD ALARM | UPDATE: Immediate need structure protection\xe2\x80\xa6 https://t.co/mX4mxYBufi'
2519,10/24/2019 23:07,1,b'socal on fire once again this is so annoying!!! i just wanna have my window open in peace \xf0\x9f\x98\x90'
2520,10/24/2019 23:07,0,"b""One more hour on the refdesk, then home sweet home. It's been a steady mix of questions - computer science, writing\xe2\x80\xa6 https://t.co/VNy45XgLBP"""
2521,10/24/2019 23:07,1,b'We\xe2\x80\x99re literally on fire Alondra \xf0\x9f\x99\x83 https://t.co/XAVY6DDKcK'
2522,10/24/2019 23:07,1,"b""RT @TsengCollege: It's a windy 93 degrees at CSUN today, with smoke from a fire in Santa Clarita billowing from the north. #TickFire https:\xe2\x80\xa6"""
2523,10/24/2019 23:06,1,"b'Watching the Fire in Canyon Country, CA ABC 7'"
2524,10/24/2019 23:06,1,b'RT @TYTOOfknNICE: Bruh cal fire website is fucked. This a set up\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
2525,10/24/2019 23:06,1,b'@Stu_Mundel six fire trucks north on the old Road-other side of the 5 from fire. Why????  #OldFire'
2526,10/24/2019 23:06,1,b'@VCscanner PS: thank you.  You keep the anxious girl sane during fire season. Bless u!'
2527,10/24/2019 23:06,1,"b'**Update 4:02 ** Due to continued fire conditions and impact to the local community, all COC classes at BOTH CAMPUS\xe2\x80\xa6 https://t.co/RawMTztcLr'"
2528,10/24/2019 23:06,1,"b'LIVE ON THE WEST PIPELINE AND MATRIX CBS NEWSPATH 8: KCBS chopper over another new fire, this one is in Castaic, CA\xe2\x80\xa6 https://t.co/Xym1xwAJHY'"
2529,10/24/2019 23:06,1,b'@ValleyWavedg They would be so fire \xe2\x98\xb9\xef\xb8\x8f'
2530,10/24/2019 23:06,1,b'Something is on fire in The Valley.'
2531,10/24/2019 23:06,1,b'california is on fire aGaIn'
2532,10/24/2019 23:06,1,"b'#TickFire 3068? Tick Canyon Road, people unable to leave due to fire on the road.'"
2533,10/24/2019 23:06,1,"b'RT @hbear66: There are two active fires in/near L.A. right now. The #TickFire in Canyon Country &amp; the #OldFire in Castaic. Homes on fire, e\xe2\x80\xa6'"
2534,10/24/2019 23:05,1,b'My entire building smells like fire. Can I go home or'
2535,10/24/2019 23:05,1,b'There are two active fires in/near L.A. right now. The #TickFire in Canyon Country &amp; the #OldFire in Castaic. Homes\xe2\x80\xa6 https://t.co/oLdWz2K8N5'
2536,10/24/2019 23:05,1,b'@AbbeyScott16 @louisa1000 @joan_rollins @SiFrew @P_Im_B @LisaGoo07645616 @KimbrCat @LindaOwino @YYonnette Thank Abb\xe2\x80\xa6 https://t.co/tiFIMXe03L'
2537,10/24/2019 23:05,1,b'#TickFire as seen from a @LACoFireAirOps helicopter. Fast-moving fire is now 3rd alarm with multiple agencies suppo\xe2\x80\xa6 https://t.co/zbHrYYgeZm'
2538,10/24/2019 23:05,1,b'@TCEP90290 There is a vegetation fire on Canon in Old Topanga'
2539,10/24/2019 23:05,1,"b'The winds are blowing smoke into #Agourahills - but no fire burning right here, this is smoke from the #tickfire\xe2\x80\xa6 https://t.co/53LhtdoJBy'"
2540,10/24/2019 23:04,1,b'Watching the fire in Canyon Country'
2541,10/24/2019 23:04,1,"b""@VCFD I heard there is a fire in Simi valley any truth? I ask because it's heavy smoke and ash falling around my area in westlake-village"""
2542,10/24/2019 23:04,1,b'@TessFowler Castaic is on fire! I just came down from working there.'
2543,10/24/2019 23:04,1,b'In the middle of a #fire in LA at the moment \xf0\x9f\x94\xa5 https://t.co/EV3MQvGH4c'
2544,10/24/2019 23:04,1,b'so many people have already lost there home and this fire just started. praying for these firefighters &lt;3'
2545,10/24/2019 23:04,0,"b'""My world\'s on fire, how \'bout yours?""\n\nSmashmouth was just trying to warn us!! https://t.co/5ybH1JxGQl'"
2546,10/24/2019 23:04,1,b'Well all of scv is on fire again for the millionth time this year..'
2547,10/24/2019 23:04,1,"b""RT @Rich_in_Saugus: When everybody crowds around the dock doors looking out, it's either snowing outside or...fire. #tickfire https://t.co/\xe2\x80\xa6"""
2548,10/24/2019 23:04,1,b'Watch live: The fast moving #TickFire is forcing evacuations in Canyon Country.\nhttps://t.co/Y65pz5imr8'
2549,10/24/2019 23:04,1,b'Fuck this stupid ass fire! I better be able to go home tonight'
2550,10/24/2019 23:03,1,"b'Hey Los Angeles, I really need to get some work done. Can you stop being on fire, please? https://t.co/kgZp7opaO3'"
2551,10/24/2019 23:03,1,"b""Hooray, I'm off work... going to get a MUNCH and then hopefully if the fire calms down, record fun podcast!"""
2552,10/24/2019 23:03,1,"b'Currently preparing to evacuate.\nFire is somewhat near, this is the outdoors right now.\nThe orange hue is not a fil\xe2\x80\xa6 https://t.co/RPKTLQabNK'"
2553,10/24/2019 23:03,1,"b""RT @dcherring: oh, this is fun:\n\n'The former Breitbart executive said he\xe2\x80\x99s alarmed by polls showing support for impeachment is growing, par\xe2\x80\xa6"""
2554,10/24/2019 23:03,1,b'View of Tick Fire from Porter Ranch. The smoke is thick over here and ash falling everywhere. #tickfire\xe2\x80\xa6 https://t.co/7oQbmZPd89'
2555,10/24/2019 23:03,1,"b""It's a windy 93 degrees at CSUN today, with smoke from a fire in Santa Clarita billowing from the north. #TickFire https://t.co/5bymRQYsnl"""
2556,10/24/2019 23:03,1,"b'If anyone can help @TheGentleBarn in Santa Clarita they can really use the help the fire is getting close, there ar\xe2\x80\xa6 https://t.co/sH5uHyeGEG'"
2557,10/24/2019 23:03,1,"b'Tick fire near Santa Clarita is fueled by intense winds, heat that will worsen tonight https://t.co/F33y1Av6wb'"
2558,10/24/2019 23:02,1,b'A portion of Agua Dulce was among the areas impacted by Southern California Edison power shutoffs when the Tick Fir\xe2\x80\xa6 https://t.co/wyljyVyyYn'
2559,10/24/2019 23:02,1,b'RT @ai6yrham: #TickFire Spot fire 17028 W. Sierra Highway 2 acres rapid ROS. They are diverting a unit from a medical call to respond in ad\xe2\x80\xa6'
2560,10/24/2019 23:02,1,b'Forecasters expect the powerful winds spreading the #TickFire to pick up through the evening and overnight.\nhttps://t.co/F33y1AMHnJ'
2561,10/24/2019 23:02,1,"b'THU 4PM - Homes on fire &amp; threatened, Lake Hughes area, west side of 5 Fwy (Channel 5 news helicopter) https://t.co/kF5XaLio5l'"
2562,10/24/2019 23:02,1,b'So... Shits on fire again... 1 house so far... \xf0\x9f\x94\xa5 @ Grape Vine Mountain https://t.co/M5aFDHp5Mz'
2563,10/24/2019 23:02,1,"b'RT @CulverCityGov: On October 14th, #CulverCity received a $1.5 Million fire and emergency response grant!\n\nThis grant will help the Culver\xe2\x80\xa6'"
2564,10/24/2019 23:02,1,b'ALERT: Burbank Fire Engine 15 is responding to a vehicle fire at Main and Riverside Drive'
2565,10/24/2019 23:02,1,"b'Tick Fire Breaks Out In Canyon Country, Threatening Homes https://t.co/C8BrG2qLWc via @KHTSRADIO'"
2566,10/24/2019 23:02,1,b'RT @CBSLA: #TickFire: Red Cross evacuation center set up at Golden Valley High School at 27051 Robert C. Lee Parkway in Santa Clarita https\xe2\x80\xa6'
2567,10/24/2019 23:01,1,b'@lberzins_voices But the fire is in the distance behind the school'
2568,10/24/2019 23:01,1,b'PAY ATTENTION TO THE DO NOT WAIT PART!.. FIRE MOVES FAST &amp; IT JUMPS https://t.co/MU9nC0gFl9'
2569,10/24/2019 23:01,1,"b""RT @41Strange: A tortoise named Fred has been given the world's first 3D-printed prosthetic shell, after most of her own shell was burnt in\xe2\x80\xa6"""
2570,10/24/2019 23:01,1,b'just down for lunch and fire started across the street https://t.co/hFTMKazCVS'
2571,10/24/2019 23:01,1,b'It really be that pumpkin spice wild fire season in the valley for my friends \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
2572,10/24/2019 23:01,1,b'RT @evacupet: @CountyofLA Can you please publish a fire map?!?'
2573,10/24/2019 23:01,0,b'Another fire burning'
2574,10/24/2019 23:01,1,b'3 Alarm Tick Fire Prompts Evacuation Orders In Canyon Country https://t.co/17s0QROqLf'
2575,10/24/2019 23:01,1,b'We under fire here in Santa Clarita!  Two fires too close!'
2576,10/24/2019 23:00,1,b'Aaaand here we go again with another fire \xf0\x9f\x94\xa5 #onlyincalifornia'
2577,10/24/2019 23:00,1,b'@TCEP90290 I just got an pulse alert about a vegetation fire in Calabasas. You see that?'
2578,10/24/2019 23:00,1,b'@ChrisHo16477871 @Sarcstic_one @Carlos_fonzie @MattCav15 @SportsCenter You seem like a stable rational human being.\xe2\x80\xa6 https://t.co/I5ivPWyEWf'
2579,10/24/2019 23:00,1,"b""@MarisaHardwicke And now it's on fire again \xf0\x9f\x99\x83"""
2580,10/24/2019 23:00,1,"b'On October 14th, #CulverCity received a $1.5 Million fire and emergency response grant!\n\nThis grant will help the C\xe2\x80\xa6 https://t.co/KT73Nrn8II'"
2581,10/24/2019 23:00,1,"b'@CNBC Reports:  ""Bitcoin Plummets to Lowest Level Since June As Cryptocurrencies Come Under Fire From Congress"" \n.\xe2\x80\xa6 https://t.co/gL8EcD2qLJ'"
2582,10/24/2019 23:00,1,b'Queenscliff Fire may have been a false alarm.  Firefighters say it looks like the smoke is coming from the fire in\xe2\x80\xa6 https://t.co/vzIPPiIYxx'
2583,10/24/2019 23:00,1,b'Fire in my area threatening homes. Putting together our valuables just in case.'
2584,10/24/2019 23:00,1,b'The flames exploded just before two a.m. near where Highway 18 climbs into the San Bernardino mountain toward Crest\xe2\x80\xa6 https://t.co/doguXlV1Oz'
2585,10/24/2019 23:00,1,b'That looks FIRE https://t.co/y8DxGH7zdp'
2586,10/24/2019 23:00,1,b'RT @KTLAMorningNews: Old Water Fire: No New Evacuations as Crews Respond to Flareup Near Residential Area in San Bernardino https://t.co/4X\xe2\x80\xa6'
2587,10/24/2019 22:59,1,b'Currently there\xe2\x80\x99s the Kincade &amp; Old Water Fire and they\xe2\x80\x99re both 0% contained.'
2588,10/24/2019 22:59,1,b'#OldFire\nQ1 &amp; Q2 have moved over to assist with this fire dipping out of Castaic Lake. They look to be making good\xe2\x80\xa6 https://t.co/ySKNqllbvc'
2589,10/24/2019 22:59,1,b'RT @guldeuxchats: Let\xe2\x80\x99s talk about a little thing called ~*pretext*~! Pretext is whenever your employer finds a reason to fire or otherwise\xe2\x80\xa6'
2590,10/24/2019 22:59,1,b'a fire broke out super close to set and no one is making the call to evacuate and i\xe2\x80\x99m losing my mind. if i die in a\xe2\x80\xa6 https://t.co/gdL8efvCSn'
2591,10/24/2019 22:59,1,b'@YouBarkIBite @VCscanner What is watering a roof with no imminent fire threat going to do? Other than WASTE water..\xe2\x80\xa6 https://t.co/ERgUB9NoTH'
2592,10/24/2019 22:59,0,b'with my feelings on fire guess im a bad liar'
2593,10/24/2019 22:59,1,"b'@thejdmorris CPUC spokes said the agency is conducing an investigation ""to assess the compliance of the electric fa\xe2\x80\xa6 https://t.co/P7N5nWDE2G'"
2594,10/24/2019 22:59,0,b'My kids gonna have some fire hair my shit is smooth'
2595,10/24/2019 22:58,0,b'@corbannba Seven! Trial by fire for the artist formerly known as Corban (now just a symbol that represents RozierLove)'
2596,10/24/2019 22:58,0,"b""#FunFacts Honda's are virtually indestructible. The TV show Top Gear dropped one from a 23 story building, lit it o\xe2\x80\xa6 https://t.co/SkhSBzuRQd"""
2597,10/24/2019 22:58,1,b'@mommysasamoore @CHPsouthern From Soledad Canyon Road to Shadow Pines Boulevard along the 14 Freeway: https://t.co/jSQ5LNdNMH'
2598,10/24/2019 22:58,1,b'@ai6yrham heard anything about a fire breaking out in Calabasas? https://t.co/zRnBNN7NsX'
2599,10/24/2019 22:58,1,"b'Tick fire near Santa Clarita is fueled by intense winds, heat that will worsen tonight https://t.co/4INiwk0s70\xe2\x80\xa6 https://t.co/suGjL3lBKL'"
2600,10/24/2019 22:58,1,b'the fire is on a mountain 2 miles from my house and the same one from last time lit up again.'
2601,10/24/2019 22:58,1,"b'RT @ai6yrham: #TickFire Long term spotting from the fire on Sierra Highway, structures threatened. 17028 W. Sierra Highway.'"
2602,10/24/2019 22:58,1,"b""@jessphoenix2018 Living in CA means going into fear mode as soon as there's even a breeze. \n\nRunning outside now to\xe2\x80\xa6 https://t.co/0qcIadHVki"""
2603,10/24/2019 22:58,0,b'theres a big ass fire and u girlies r worried abt the FOOTBALL GAME ???'
2604,10/24/2019 22:58,1,b'#TickFire Spot fire 17028 W. Sierra Highway 2 acres rapid ROS. They are diverting a unit from a medical call to res\xe2\x80\xa6 https://t.co/uJ8qQT5F71'
2605,10/24/2019 22:57,1,b'Via @TheGentleBarn:\xf0\x9f\x9a\xa8URGENT FIRE ALERT\xf0\x9f\x9a\xa8 #TickFire is approaching #TheGentleBarn quickly-Under MANDATORY EVACUATION o\xe2\x80\xa6 https://t.co/fN3Ysl9zfE'
2606,10/24/2019 22:57,1,b'@AdrianAskarieh Must be nice to be in the part of town where there\xe2\x80\x99s no fire lol. https://t.co/JkeWFF2fxd'
2607,10/24/2019 22:57,1,b'RT @CBSLA: #BREAKING: Brush fire erupts in Eagle Rock. Students and staff at Eagle Rock Junior/Senior High School sheltered in place https:\xe2\x80\xa6'
2608,10/24/2019 22:57,1,"b'@DailyRapFacts Heard it yesterday, shits completely ready .. AND FIRE \xf0\x9f\x94\xa5'"
2609,10/24/2019 22:57,1,b'@Martin_Fassig @KTLA Yes they do! Wtf are you talking about? Winds arc power lines often sparking huge fires. Arson\xe2\x80\xa6 https://t.co/bNFhFTdIxF'
2610,10/24/2019 22:57,1,b'Mandatory evacuations have been ordered for Soledad Canyon Rd to Shadow Pines Blvd. along the 14 freeway as the Tic\xe2\x80\xa6 https://t.co/qWimoxMqd3'
2611,10/24/2019 22:57,1,b'Watch the moment the Kincade fire in Sonoma County ignited. (via ALERT Wildfire) https://t.co/24hGKWzzVs https://t.co/JOGlH5OKJR'
2612,10/24/2019 22:56,0,b'Astros fire assistant GM Brandon Taubman over comments to female reporters https://t.co/zrAsCiYjyS'
2613,10/24/2019 22:56,1,b'ABC7 showing palm tree on fire near home in Castaic. Never ever have a palm tree near a home in fire-prone areas! T\xe2\x80\xa6 https://t.co/14kyMfV9oT'
2614,10/24/2019 22:56,1,b'Pretty sure California is on fire again. \xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb'
2615,10/24/2019 22:56,1,"b'Oh my goodness. I saw the smoke from Balboa Blvd, I thought the winds had stoked the Saddleridge Fire. Terrifying. https://t.co/OvQ6VVYMJp'"
2616,10/24/2019 22:56,0,b'RT @kylekuzma: Man basketball is the best sport and it\xe2\x80\x99s Not. Even. Close.'
2617,10/24/2019 22:56,1,"b'#TickFire Long term spotting from the fire on Sierra Highway, structures threatened. 17028 W. Sierra Highway.'"
2618,10/24/2019 22:56,1,b'It be smokey out here...wind shifted and now TO smells like camp fire.  Minor ash falling. https://t.co/g7KskPEPWF'
2619,10/24/2019 22:56,1,b'Astros fire assistant GM Brandon Taubman over comments to female reporters https://t.co/VdgRfskpAE'
2620,10/24/2019 22:56,1,b'RT @ai6yrham: #TickFire Long list of addresses being impacted by fire.'
2621,10/24/2019 22:56,1,b'Started smelling smoke again \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fWTF don\xe2\x80\x99t tell me it\xe2\x80\x99s another fire son.... imma be HOT'
2622,10/24/2019 22:56,1,"b'I\xe2\x80\x99m 100% sure I\xe2\x80\x99m getting sick, and there\xe2\x80\x99s a fire right by my job'"
2623,10/24/2019 22:55,1,b'Bruh cal fire website is fucked. This a set up\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
2624,10/24/2019 22:55,1,b'Fires. Thinking of all those affected and the Fire crews fighting them. :( https://t.co/MtRJliITiZ'
2625,10/24/2019 22:55,1,"b'George are you guys good, fire anywhere near you? im surrounded by dark skys and ash'"
2626,10/24/2019 22:55,1,b'Santa Clarita fire pt3 \nLAPD Reinforcements n Swat trucks https://t.co/WCZQBtSgza'
2627,10/24/2019 22:55,1,b'@LAXX Just crawled out of a soundcloud hole and was like whoa! There is some fire kicking about out there'
2628,10/24/2019 22:55,1,b'Today\xe2\x80\x99s Freshmen Game at home has been CANCELLED DUE TO THE FIRE. \nBe safe everyone.'
2629,10/24/2019 22:55,1,b'Santa Clarita fire pt2\n( You will see the flames on the mountain) https://t.co/GTjs2GgDY6'
2630,10/24/2019 22:55,1,b'RT @SCV_HLS: @BDP473 #TickFire\nFire has crossed Sierra Hwy and structures are threatened on Fitch Ave x Sierra Hwy. UGH!!!!!'
2631,10/24/2019 22:54,1,b'@BDP473 #TickFire\nFire has crossed Sierra Hwy and structures are threatened on Fitch Ave x Sierra Hwy. UGH!!!!!'
2632,10/24/2019 22:54,1,b'@JodyWHL @Dodger_Jess83 Stay safe. Have family flying into Burbank tomorrow and had to send a do not be alarmed if\xe2\x80\xa6 https://t.co/oMwpU7BcDw'
2633,10/24/2019 22:54,1,b'RT @ProPakTom: Smelling smoke in Thousand Oaks right now. Not good. Anyone know if a fire is close? https://t.co/GaMxbHwpEb'
2634,10/24/2019 22:54,1,"b'RT @latimes: Kincade fire: Evacuations, shelters, school and road closures in Sonoma County https://t.co/QkHX5oatdO'"
2635,10/24/2019 22:54,1,"b'@VCscanner Fire in Calabasas, closer to VC\nhttps://t.co/NEH1KZd0ic'"
2636,10/24/2019 22:54,1,"b'@sofbert Hi Chris, at this time AV Line service is not impacted by the fire. If anything changes we will post an update. ^SH'"
